date,category_id,keyword,trend_score
2018-05-16,25,news,79
2018-05-17,25,news,75
2018-05-18,25,news,92
2018-05-19,25,news,72
2018-05-20,25,news,67
2018-05-21,25,news,75
2018-05-22,25,news,75
2018-05-23,25,news,73
2018-05-24,25,news,75
2018-05-25,25,news,81
2018-05-26,25,news,61
2018-05-27,25,news,64
2018-05-28,25,news,67
2018-05-29,25,news,77
2018-05-30,25,news,75
2018-05-31,25,news,76
2018-06-01,25,news,71
2018-06-02,25,news,64
2018-06-03,25,news,63
2018-06-04,25,news,73
2018-06-05,25,news,75
2018-06-06,25,news,76
2018-06-07,25,news,73
2018-06-08,25,news,77
2018-06-09,25,news,65
2018-06-10,25,news,67
2018-06-11,25,news,77
2018-06-12,25,news,88
2018-06-13,25,news,76
2018-06-14,25,news,82
2017-11-14,26,how to,80
2017-11-15,26,how to,82
2017-11-16,26,how to,78
2017-11-17,26,how to,74
2017-11-18,26,how to,77
2017-11-19,26,how to,81
2017-11-20,26,how to,79
2017-11-21,26,how to,80
2017-11-22,26,how to,83
2017-11-23,26,how to,96
2017-11-24,26,how to,72
2017-11-25,26,how to,78
2017-11-26,26,how to,83
2017-11-27,26,how to,76
2017-11-28,26,how to,80
2017-11-29,26,how to,79
2017-11-30,26,how to,76
2017-12-01,26,how to,77
2017-12-02,26,how to,79
2017-12-03,26,how to,82
2017-12-04,26,how to,78
2017-12-05,26,how to,75
2017-12-06,26,how to,79
2017-12-07,26,how to,79
2017-12-08,26,how to,74
2017-12-09,26,how to,79
2017-12-10,26,how to,85
2017-12-11,26,how to,82
2017-12-12,26,how to,79
2017-12-13,26,how to,79
2017-12-14,26,how to,81
2017-12-15,26,how to,75
2017-12-16,26,how to,72
2017-12-17,26,how to,78
2017-12-18,26,how to,77
2017-12-19,26,how to,78
2017-12-20,26,how to,73
2017-12-21,26,how to,75
2017-12-22,26,how to,75
2017-12-23,26,how to,77
2017-12-24,26,how to,82
2017-12-25,26,how to,100
2017-12-26,26,how to,84
2017-12-27,26,how to,83
2017-12-28,26,how to,82
2017-12-29,26,how to,82
2017-12-30,26,how to,84
2017-12-31,26,how to,90
2018-01-01,26,how to,84
2018-01-02,26,how to,78
2018-01-03,26,how to,84
2018-01-04,26,how to,81
2018-01-05,26,how to,80
2018-01-06,26,how to,82
2018-01-07,26,how to,85
2018-01-08,26,how to,76
2018-01-09,26,how to,77
2018-01-10,26,how to,75
2018-01-11,26,how to,79
2018-01-12,26,how to,77
2018-01-13,26,how to,82
2018-01-14,26,how to,88
2018-01-15,26,how to,85
2018-01-16,26,how to,79
2018-01-17,26,how to,78
2018-01-18,26,how to,79
2018-01-19,26,how to,80
2018-01-20,26,how to,79
2018-01-21,26,how to,84
2018-01-22,26,how to,78
2018-01-23,26,how to,80
2018-01-24,26,how to,81
2018-01-25,26,how to,73
2018-01-26,26,how to,75
2018-01-27,26,how to,86
2018-01-28,26,how to,87
2018-01-29,26,how to,77
2018-01-30,26,how to,80
2018-01-31,26,how to,84
2018-02-01,26,how to,78
2018-02-02,26,how to,75
2018-02-03,26,how to,83
2018-02-04,26,how to,83
2018-02-05,26,how to,70
2018-02-06,26,how to,78
2018-02-07,26,how to,81
2018-02-08,26,how to,80
2018-02-09,26,how to,76
2018-02-10,26,how to,76
2018-02-11,26,how to,86
2018-02-12,26,how to,79
2018-02-13,26,how to,78
2018-02-14,26,how to,77
2018-02-15,26,how to,77
2018-02-16,26,how to,75
2018-02-17,26,how to,74
2018-02-18,26,how to,77
2018-02-19,26,how to,84
2018-02-20,26,how to,80
2018-02-21,26,how to,82
2018-02-22,26,how to,78
2018-02-23,26,how to,78
2018-02-24,26,how to,79
2018-02-25,26,how to,85
2018-02-26,26,how to,78
2018-02-27,26,how to,82
2018-02-28,26,how to,80
2018-03-01,26,how to,78
2018-03-02,26,how to,74
2018-03-03,26,how to,79
2018-03-04,26,how to,84
2018-03-05,26,how to,81
2018-03-06,26,how to,77
2018-03-07,26,how to,78
2018-03-08,26,how to,73
2018-03-09,26,how to,74
2018-03-10,26,how to,77
2018-03-11,26,how to,82
2018-03-12,26,how to,80
2018-03-13,26,how to,81
2018-03-14,26,how to,78
2018-03-15,26,how to,78
2018-03-16,26,how to,75
2018-03-17,26,how to,76
2018-03-18,26,how to,82
2018-03-19,26,how to,76
2018-03-20,26,how to,77
2018-03-21,26,how to,82
2018-03-22,26,how to,81
2018-03-23,26,how to,73
2018-03-24,26,how to,79
2018-03-25,26,how to,86
2018-03-26,26,how to,78
2018-03-27,26,how to,80
2018-03-28,26,how to,81
2018-03-29,26,how to,78
2018-03-30,26,how to,80
2018-03-31,26,how to,80
2018-04-01,26,how to,86
2018-04-02,26,how to,77
2018-04-03,26,how to,73
2018-04-04,26,how to,76
2018-04-05,26,how to,80
2018-04-06,26,how to,75
2018-04-07,26,how to,77
2018-04-08,26,how to,85
2018-04-09,26,how to,81
2018-04-10,26,how to,77
2018-04-11,26,how to,82
2018-04-12,26,how to,77
2018-04-13,26,how to,74
2018-04-14,26,how to,77
2018-04-15,26,how to,85
2018-04-16,26,how to,80
2018-04-17,26,how to,82
2018-04-18,26,how to,80
2018-04-19,26,how to,83
2018-04-20,26,how to,72
2018-04-21,26,how to,76
2018-04-22,26,how to,84
2018-04-23,26,how to,74
2018-04-24,26,how to,80
2018-04-25,26,how to,84
2018-04-26,26,how to,75
2018-04-27,26,how to,76
2018-04-28,26,how to,81
2018-04-29,26,how to,86
2018-04-30,26,how to,85
2018-05-01,26,how to,76
2018-05-02,26,how to,75
2018-05-03,26,how to,76
2018-05-04,26,how to,75
2018-05-05,26,how to,79
2018-05-06,26,how to,81
2018-05-07,26,how to,78
2018-05-08,26,how to,78
2018-05-09,26,how to,79
2018-05-10,26,how to,80
2018-05-11,26,how to,76
2018-05-12,26,how to,79
2018-05-13,26,how to,82
2018-05-14,26,how to,76
2018-05-15,26,how to,80
2018-05-16,26,how to,77
2018-05-17,26,how to,80
2018-05-18,26,how to,72
2018-05-19,26,how to,76
2018-05-20,26,how to,79
2018-05-21,26,how to,79
2018-05-22,26,how to,79
2018-05-23,26,how to,76
2018-05-24,26,how to,82
2018-05-25,26,how to,79
2018-05-26,26,how to,78
2018-05-27,26,how to,82
2018-05-28,26,how to,84
2018-05-29,26,how to,81
2018-05-30,26,how to,79
2018-05-31,26,how to,79
2018-06-01,26,how to,77
2018-06-02,26,how to,81
2018-06-03,26,how to,82
2018-06-04,26,how to,82
2018-06-05,26,how to,79
2018-06-06,26,how to,80
2018-06-07,26,how to,81
2018-06-08,26,how to,74
2018-06-09,26,how to,79
2018-06-10,26,how to,84
2018-06-11,26,how to,77
2018-06-12,26,how to,80
2018-06-13,26,how to,81
2018-06-14,26,how to,81
2017-11-14,27,education,94
2017-11-15,27,education,95
2017-11-16,27,education,88
2017-11-17,27,education,76
2017-11-18,27,education,37
2017-11-19,27,education,39
2017-11-20,27,education,69
2017-11-21,27,education,67
2017-11-22,27,education,46
2017-11-23,27,education,25
2017-11-24,27,education,28
2017-11-25,27,education,32
2017-11-26,27,education,40
2017-11-27,27,education,77
2017-11-28,27,education,88
2017-11-29,27,education,91
2017-11-30,27,education,88
2017-12-01,27,education,80
2017-12-02,27,education,41
2017-12-03,27,education,44
2017-12-04,27,education,85
2017-12-05,27,education,86
2017-12-06,27,education,88
2017-12-07,27,education,83
2017-12-08,27,education,73
2017-12-09,27,education,40
2017-12-10,27,education,42
2017-12-11,27,education,79
2017-12-12,27,education,83
2017-12-13,27,education,81
2017-12-14,27,education,76
2017-12-15,27,education,70
2017-12-16,27,education,35
2017-12-17,27,education,33
2017-12-18,27,education,66
2017-12-19,27,education,66
2017-12-20,27,education,61
2017-12-21,27,education,54
2017-12-22,27,education,38
2017-12-23,27,education,25
2017-12-24,27,education,24
2017-12-25,27,education,21
2017-12-26,27,education,31
2017-12-27,27,education,39
2017-12-28,27,education,42
2017-12-29,27,education,38
2017-12-30,27,education,26
2017-12-31,27,education,27
2018-01-01,27,education,27
2018-01-02,27,education,61
2018-01-03,27,education,70
2018-01-04,27,education,75
2018-01-05,27,education,70
2018-01-06,27,education,40
2018-01-07,27,education,43
2018-01-08,27,education,77
2018-01-09,27,education,87
2018-01-10,27,education,88
2018-01-11,27,education,85
2018-01-12,27,education,77
2018-01-13,27,education,41
2018-01-14,27,education,35
2018-01-15,27,education,56
2018-01-16,27,education,84
2018-01-17,27,education,83
2018-01-18,27,education,85
2018-01-19,27,education,78
2018-01-20,27,education,43
2018-01-21,27,education,42
2018-01-22,27,education,87
2018-01-23,27,education,90
2018-01-24,27,education,93
2018-01-25,27,education,91
2018-01-26,27,education,84
2018-01-27,27,education,47
2018-01-28,27,education,47
2018-01-29,27,education,92
2018-01-30,27,education,94
2018-01-31,27,education,92
2018-02-01,27,education,96
2018-02-02,27,education,82
2018-02-03,27,education,46
2018-02-04,27,education,48
2018-02-05,27,education,82
2018-02-06,27,education,91
2018-02-07,27,education,90
2018-02-08,27,education,94
2018-02-09,27,education,79
2018-02-10,27,education,46
2018-02-11,27,education,48
2018-02-12,27,education,92
2018-02-13,27,education,89
2018-02-14,27,education,80
2018-02-15,27,education,84
2018-02-16,27,education,75
2018-02-17,27,education,43
2018-02-18,27,education,43
2018-02-19,27,education,67
2018-02-20,27,education,88
2018-02-21,27,education,94
2018-02-22,27,education,88
2018-02-23,27,education,79
2018-02-24,27,education,47
2018-02-25,27,education,50
2018-02-26,27,education,91
2018-02-27,27,education,95
2018-02-28,27,education,95
2018-03-01,27,education,93
2018-03-02,27,education,79
2018-03-03,27,education,49
2018-03-04,27,education,46
2018-03-05,27,education,88
2018-03-06,27,education,94
2018-03-07,27,education,99
2018-03-08,27,education,94
2018-03-09,27,education,78
2018-03-10,27,education,44
2018-03-11,27,education,46
2018-03-12,27,education,79
2018-03-13,27,education,88
2018-03-14,27,education,85
2018-03-15,27,education,80
2018-03-16,27,education,72
2018-03-17,27,education,40
2018-03-18,27,education,45
2018-03-19,27,education,89
2018-03-20,27,education,92
2018-03-21,27,education,89
2018-03-22,27,education,89
2018-03-23,27,education,73
2018-03-24,27,education,41
2018-03-25,27,education,44
2018-03-26,27,education,82
2018-03-27,27,education,96
2018-03-28,27,education,88
2018-03-29,27,education,79
2018-03-30,27,education,56
2018-03-31,27,education,41
2018-04-01,27,education,37
2018-04-02,27,education,79
2018-04-03,27,education,88
2018-04-04,27,education,84
2018-04-05,27,education,89
2018-04-06,27,education,73
2018-04-07,27,education,46
2018-04-08,27,education,51
2018-04-09,27,education,96
2018-04-10,27,education,97
2018-04-11,27,education,90
2018-04-12,27,education,94
2018-04-13,27,education,87
2018-04-14,27,education,43
2018-04-15,27,education,52
2018-04-16,27,education,93
2018-04-17,27,education,100
2018-04-18,27,education,95
2018-04-19,27,education,96
2018-04-20,27,education,77
2018-04-21,27,education,42
2018-04-22,27,education,46
2018-04-23,27,education,93
2018-04-24,27,education,95
2018-04-25,27,education,97
2018-04-26,27,education,90
2018-04-27,27,education,79
2018-04-28,27,education,44
2018-04-29,27,education,49
2018-04-30,27,education,94
2018-05-01,27,education,92
2018-05-02,27,education,92
2018-05-03,27,education,91
2018-05-04,27,education,79
2018-05-05,27,education,42
2018-05-06,27,education,48
2018-05-07,27,education,90
2018-05-08,27,education,91
2018-05-09,27,education,89
2018-05-10,27,education,88
2018-05-11,27,education,78
2018-05-12,27,education,37
2018-05-13,27,education,40
2018-05-14,27,education,82
2018-05-15,27,education,88
2018-05-16,27,education,83
2018-05-17,27,education,81
2018-05-18,27,education,70
2018-05-19,27,education,38
2018-05-20,27,education,44
2018-05-21,27,education,79
2018-05-22,27,education,81
2018-05-23,27,education,80
2018-05-24,27,education,78
2018-05-25,27,education,65
2018-05-26,27,education,30
2018-05-27,27,education,38
2018-05-28,27,education,43
2018-05-29,27,education,76
2018-05-30,27,education,74
2018-05-31,27,education,76
2018-06-01,27,education,64
2018-06-02,27,education,37
2018-06-03,27,education,44
2018-06-04,27,education,70
2018-06-05,27,education,70
2018-06-06,27,education,71
2018-06-07,27,education,68
2018-06-08,27,education,56
2018-06-09,27,education,37
2018-06-10,27,education,37
2018-06-11,27,education,67
2018-06-12,27,education,64
2018-06-13,27,education,70
2018-06-14,27,education,63
2017-11-14,28,technology,90
2017-11-15,28,technology,94
2017-11-16,28,technology,88
2017-11-17,28,technology,72
2017-11-18,28,technology,42
2017-11-19,28,technology,40
2017-11-20,28,technology,74
2017-11-21,28,technology,73
2017-11-22,28,technology,53
2017-11-23,28,technology,36
2017-11-24,28,technology,39
2017-11-25,28,technology,42
2017-11-26,28,technology,46
2017-11-27,28,technology,79
2017-11-28,28,technology,88
2017-11-29,28,technology,89
2017-11-30,28,technology,85
2017-12-01,28,technology,74
2017-12-02,28,technology,45
2017-12-03,28,technology,43
2017-12-04,28,technology,84
2017-12-05,28,technology,83
2017-12-06,28,technology,77
2017-12-07,28,technology,82
2017-12-08,28,technology,71
2017-12-09,28,technology,48
2017-12-10,28,technology,44
2017-12-11,28,technology,80
2017-12-12,28,technology,85
2017-12-13,28,technology,78
2017-12-14,28,technology,80
2017-12-15,28,technology,68
2017-12-16,28,technology,41
2017-12-17,28,technology,43
2017-12-18,28,technology,68
2017-12-19,28,technology,71
2017-12-20,28,technology,60
2017-12-21,28,technology,57
2017-12-22,28,technology,43
2017-12-23,28,technology,34
2017-12-24,28,technology,30
2017-12-25,28,technology,30
2017-12-26,28,technology,46
2017-12-27,28,technology,49
2017-12-28,28,technology,44
2017-12-29,28,technology,41
2017-12-30,28,technology,33
2017-12-31,28,technology,33
2018-01-01,28,technology,34
2018-01-02,28,technology,55
2018-01-03,28,technology,66
2018-01-04,28,technology,69
2018-01-05,28,technology,69
2018-01-06,28,technology,42
2018-01-07,28,technology,41
2018-01-08,28,technology,77
2018-01-09,28,technology,81
2018-01-10,28,technology,86
2018-01-11,28,technology,82
2018-01-12,28,technology,72
2018-01-13,28,technology,41
2018-01-14,28,technology,40
2018-01-15,28,technology,53
2018-01-16,28,technology,80
2018-01-17,28,technology,80
2018-01-18,28,technology,86
2018-01-19,28,technology,73
2018-01-20,28,technology,44
2018-01-21,28,technology,43
2018-01-22,28,technology,87
2018-01-23,28,technology,89
2018-01-24,28,technology,89
2018-01-25,28,technology,88
2018-01-26,28,technology,78
2018-01-27,28,technology,42
2018-01-28,28,technology,52
2018-01-29,28,technology,85
2018-01-30,28,technology,86
2018-01-31,28,technology,85
2018-02-01,28,technology,84
2018-02-02,28,technology,75
2018-02-03,28,technology,41
2018-02-04,28,technology,48
2018-02-05,28,technology,75
2018-02-06,28,technology,89
2018-02-07,28,technology,100
2018-02-08,28,technology,86
2018-02-09,28,technology,78
2018-02-10,28,technology,44
2018-02-11,28,technology,45
2018-02-12,28,technology,77
2018-02-13,28,technology,86
2018-02-14,28,technology,77
2018-02-15,28,technology,79
2018-02-16,28,technology,72
2018-02-17,28,technology,41
2018-02-18,28,technology,42
2018-02-19,28,technology,64
2018-02-20,28,technology,80
2018-02-21,28,technology,80
2018-02-22,28,technology,81
2018-02-23,28,technology,73
2018-02-24,28,technology,41
2018-02-25,28,technology,47
2018-02-26,28,technology,82
2018-02-27,28,technology,89
2018-02-28,28,technology,88
2018-03-01,28,technology,83
2018-03-02,28,technology,74
2018-03-03,28,technology,41
2018-03-04,28,technology,46
2018-03-05,28,technology,80
2018-03-06,28,technology,86
2018-03-07,28,technology,88
2018-03-08,28,technology,85
2018-03-09,28,technology,77
2018-03-10,28,technology,42
2018-03-11,28,technology,42
2018-03-12,28,technology,78
2018-03-13,28,technology,79
2018-03-14,28,technology,76
2018-03-15,28,technology,78
2018-03-16,28,technology,74
2018-03-17,28,technology,39
2018-03-18,28,technology,42
2018-03-19,28,technology,81
2018-03-20,28,technology,84
2018-03-21,28,technology,80
2018-03-22,28,technology,83
2018-03-23,28,technology,77
2018-03-24,28,technology,40
2018-03-25,28,technology,42
2018-03-26,28,technology,77
2018-03-27,28,technology,83
2018-03-28,28,technology,76
2018-03-29,28,technology,76
2018-03-30,28,technology,50
2018-03-31,28,technology,38
2018-04-01,28,technology,40
2018-04-02,28,technology,72
2018-04-03,28,technology,82
2018-04-04,28,technology,78
2018-04-05,28,technology,79
2018-04-06,28,technology,65
2018-04-07,28,technology,41
2018-04-08,28,technology,45
2018-04-09,28,technology,84
2018-04-10,28,technology,83
2018-04-11,28,technology,79
2018-04-12,28,technology,81
2018-04-13,28,technology,69
2018-04-14,28,technology,41
2018-04-15,28,technology,44
2018-04-16,28,technology,83
2018-04-17,28,technology,85
2018-04-18,28,technology,85
2018-04-19,28,technology,83
2018-04-20,28,technology,67
2018-04-21,28,technology,40
2018-04-22,28,technology,50
2018-04-23,28,technology,83
2018-04-24,28,technology,87
2018-04-25,28,technology,80
2018-04-26,28,technology,80
2018-04-27,28,technology,68
2018-04-28,28,technology,42
2018-04-29,28,technology,47
2018-04-30,28,technology,87
2018-05-01,28,technology,83
2018-05-02,28,technology,83
2018-05-03,28,technology,78
2018-05-04,28,technology,71
2018-05-05,28,technology,43
2018-05-06,28,technology,44
2018-05-07,28,technology,81
2018-05-08,28,technology,81
2018-05-09,28,technology,79
2018-05-10,28,technology,77
2018-05-11,28,technology,66
2018-05-12,28,technology,36
2018-05-13,28,technology,46
2018-05-14,28,technology,73
2018-05-15,28,technology,79
2018-05-16,28,technology,74
2018-05-17,28,technology,77
2018-05-18,28,technology,60
2018-05-19,28,technology,44
2018-05-20,28,technology,42
2018-05-21,28,technology,71
2018-05-22,28,technology,72
2018-05-23,28,technology,69
2018-05-24,28,technology,65
2018-05-25,28,technology,56
2018-05-26,28,technology,33
2018-05-27,28,technology,41
2018-05-28,28,technology,41
2018-05-29,28,technology,70
2018-05-30,28,technology,72
2018-05-31,28,technology,69
2018-06-01,28,technology,61
2018-06-02,28,technology,39
2018-06-03,28,technology,44
2018-06-04,28,technology,63
2018-06-05,28,technology,71
2018-06-06,28,technology,68
2018-06-07,28,technology,63
2018-06-08,28,technology,52
2018-06-09,28,technology,39
2018-06-10,28,technology,41
2018-06-11,28,technology,64
2018-06-12,28,technology,66
2018-06-13,28,technology,64
2018-06-14,28,technology,59
